id,num_sold
255504,755.0
255505,304.0
255506,2174.0
255507,1858.0
255508,1129.0
255509,892.0
255510,92.0
255511,670.0
255512,571.0
255513,343.0
255514,274.0
255515,187.0
255516,1354.0
255517,1156.0
255518,694.0
255519,554.0
255520,221.0
255521,1600.0
255522,1364.0
255523,820.0
255524,654.0
255525,95.0
255526,690.0
255527,590.0
255528,354.0
255529,282.0
255530,193.0
255531,1397.0
255532,1192.0
255533,716.0
255534,572.0
255535,228.0
255536,1650.0
255537,1408.0
255538,846.0
255539,676.0
255540,66.0
255541,482.0
255542,411.0
255543,247.0
255544,196.0
255545,134.0
255546,974.0
255547,831.0
255548,500.0
255549,398.0
255550,158.0
255551,1150.0
255552,982.0
255553,590.0
255554,471.0
255555,3.0
255556,22.0
255557,19.0
255558,12.0
255559,9.0
255560,6.0
255561,45.0
255562,38.0
255563,24.0
255564,18.0
255565,8.0
255566,54.0
255567,46.0
255568,28.0
255569,22.0
255570,156.0
255571,1125.0
255572,960.0
255573,577.0
255574,460.0
255575,314.0
255576,2276.0
255577,1942.0
255578,1168.0
255579,932.0
255580,372.0
255581,2689.0
255582,2294.0
255583,1380.0
255584,1100.0
255585,126.0
255586,912.0
255587,778.0
255588,468.0
255589,373.0
255590,254.0
255591,1844.0
255592,1573.0
255593,946.0
255594,754.0
255595,300.0
255596,2178.0
255597,1859.0
255598,1117.0
255599,892.0
255600,94.0
255601,672.0
255602,570.0
255603,344.0
255604,272.0
255605,190.0
255606,1360.0
255607,1152.0
255608,696.0
255609,550.0
255610,224.0
255611,1606.0
255612,1362.0
255613,822.0
255614,649.0
255615,97.0
255616,694.0
255617,588.0
255618,354.0
255619,280.0
255620,195.0
255621,1403.0
255622,1190.0
255623,718.0
255624,567.0
255625,231.0
255626,1658.0
255627,1406.0
255628,848.0
255629,670.0
255630,67.0
255631,484.0
255632,410.0
255633,248.0
255634,196.0
255635,136.0
255636,978.0
255637,830.0
255638,500.0
255639,395.0
255640,161.0
255641,1156.0
255642,980.0
255643,591.0
255644,467.0
255645,3.0
255646,22.0
255647,19.0
255648,12.0
255649,9.0
255650,6.0
255651,46.0
255652,38.0
255653,24.0
255654,18.0
255655,8.0
255656,54.0
255657,46.0
255658,28.0
255659,22.0
255660,158.0
255661,1130.0
255662,958.0
255663,578.0
255664,457.0
255665,318.0
255666,2286.0
255667,1938.0
255668,1170.0
255669,924.0
255670,376.0
255671,2702.0
255672,2290.0
255673,1382.0
255674,1092.0
255675,128.0
255676,916.0
255677,776.0
255678,468.0
255679,370.0
255680,258.0
255681,1852.0
255682,1570.0
255683,948.0
255684,748.0
255685,304.0
255686,2188.0
255687,1855.0
255688,1120.0
255689,884.0
255690,92.0
255691,668.0
255692,574.0
255693,346.0
255694,276.0
255695,186.0
255696,1350.0
255697,1162.0
255698,700.0
255699,557.0
255700,220.0
255701,1594.0
255702,1373.0
255703,827.0
255704,658.0
255705,95.0
255706,688.0
255707,592.0
255708,357.0
255709,284.0
255710,193.0
255711,1393.0
255712,1199.0
255713,722.0
255714,574.0
255715,228.0
255716,1646.0
255717,1416.0
255718,853.0
255719,678.0
255720,66.0
255721,480.0
255722,413.0
255723,249.0
255724,198.0
255725,134.0
255726,971.0
255727,836.0
255728,504.0
255729,400.0
255730,159.0
255731,1147.0
255732,988.0
255733,595.0
255734,474.0
255735,3.0
255736,22.0
255737,20.0
255738,12.0
255739,9.0
255740,6.0
255741,45.0
255742,39.0
255743,24.0
255744,18.0
255745,7.0
255746,53.0
255747,46.0
255748,28.0
255749,22.0
255750,155.0
255751,1122.0
255752,966.0
255753,582.0
255754,463.0
255755,314.0
255756,2270.0
255757,1954.0
255758,1177.0
255759,936.0
255760,371.0
255761,2682.0
255762,2308.0
255763,1390.0
255764,1106.0
255765,126.0
255766,908.0
255767,782.0
255768,472.0
255769,375.0
255770,254.0
255771,1838.0
255772,1582.0
255773,954.0
255774,758.0
255775,300.0
255776,2172.0
255777,1870.0
255778,1126.0
255779,896.0
255780,100.0
255781,716.0
255782,610.0
255783,366.0
255784,291.0
255785,202.0
255786,1448.0
255787,1234.0
255788,739.0
255789,589.0
255790,238.0
255791,1712.0
255792,1458.0
255793,872.0
255794,696.0
255795,103.0
255796,738.0
255797,630.0
255798,377.0
255799,300.0
255800,208.0
255801,1495.0
255802,1274.0
255803,762.0
255804,608.0
255805,246.0
255806,1766.0
255807,1505.0
255808,901.0
255809,718.0
255810,72.0
255811,516.0
255812,439.0
255813,262.0
255814,210.0
255815,146.0
255816,1042.0
255817,888.0
255818,532.0
255819,424.0
255820,172.0
255821,1232.0
255822,1050.0
255823,628.0
255824,500.0
255825,3.0
255826,24.0
255827,20.0
255828,12.0
255829,10.0
255830,7.0
255831,48.0
255832,42.0
255833,24.0
255834,20.0
255835,8.0
255836,57.0
255837,48.0
255838,29.0
255839,24.0
255840,168.0
255841,1204.0
255842,1026.0
255843,614.0
255844,490.0
255845,340.0
255846,2436.0
255847,2076.0
255848,1242.0
255849,991.0
255850,402.0
255851,2878.0
255852,2452.0
255853,1468.0
255854,1171.0
255855,136.0
255856,975.0
255857,831.0
255858,498.0
255859,396.0
255860,275.0
255861,1973.0
255862,1681.0
255863,1006.0
255864,802.0
255865,324.0
255866,2331.0
255867,1986.0
255868,1189.0
255869,948.0
255870,105.0
255871,758.0
255872,649.0
255873,382.0
255874,308.0
255875,213.0
255876,1534.0
255877,1312.0
255878,771.0
255879,622.0
255880,252.0
255881,1812.0
255882,1550.0
255883,912.0
255884,734.0
255885,108.0
255886,782.0
255887,670.0
255888,394.0
255889,317.0
255890,220.0
255891,1582.0
255892,1354.0
255893,796.0
255894,642.0
255895,260.0
255896,1870.0
255897,1600.0
255898,940.0
255899,758.0
255900,76.0
255901,545.0
255902,466.0
255903,274.0
255904,221.0
255905,154.0
255906,1103.0
255907,944.0
255908,555.0
255909,448.0
255910,181.0
255911,1304.0
255912,1116.0
255913,656.0
255914,528.0
255915,4.0
255916,26.0
255917,22.0
255918,13.0
255919,10.0
255920,7.0
255921,51.0
255922,44.0
255923,26.0
255924,20.0
255925,8.0
255926,60.0
255927,52.0
255928,30.0
255929,24.0
255930,177.0
255931,1274.0
255932,1091.0
255933,641.0
255934,517.0
255935,358.0
255936,2578.0
255937,2207.0
255938,1298.0
255939,1046.0
255940,424.0
255941,3046.0
255942,2608.0
255943,1532.0
255944,1236.0
255945,144.0
255946,1032.0
255947,884.0
255948,520.0
255949,418.0
255950,290.0
255951,2088.0
255952,1788.0
255953,1050.0
255954,846.0
255955,342.0
255956,2468.0
255957,2112.0
255958,1242.0
255959,1000.0
255960,116.0
255961,834.0
255962,720.0
255963,422.0
255964,342.0
255965,234.0
255966,1686.0
255967,1456.0
255968,856.0
255969,691.0
255970,276.0
255971,1992.0
255972,1720.0
255973,1011.0
255974,816.0
255975,119.0
255976,860.0
255977,742.0
255978,436.0
255979,352.0
255980,241.0
255981,1740.0
255982,1502.0
255983,882.0
255984,713.0
255985,285.0
255986,2056.0
255987,1776.0
255988,1043.0
255989,842.0
255990,83.0
255991,600.0
255992,518.0
255993,304.0
255994,246.0
255995,168.0
255996,1213.0
255997,1048.0
255998,616.0
255999,497.0
256000,198.0
256001,1433.0
256002,1238.0
256003,728.0
256004,588.0
256005,4.0
256006,28.0
256007,24.0
256008,14.0
256009,12.0
256010,8.0
256011,56.0
256012,48.0
256013,28.0
256014,23.0
256015,9.0
256016,66.0
256017,58.0
256018,34.0
256019,28.0
256020,194.0
256021,1402.0
256022,1210.0
256023,711.0
256024,574.0
256025,393.0
256026,2835.0
256027,2448.0
256028,1438.0
256029,1162.0
256030,464.0
256031,3350.0
256032,2892.0
256033,1700.0
256034,1372.0
256035,158.0
256036,1136.0
256037,980.0
256038,576.0
256039,465.0
256040,318.0
256041,2296.0
256042,1984.0
256043,1166.0
256044,941.0
256045,376.0
256046,2714.0
256047,2344.0
256048,1376.0
256049,1112.0
256050,94.0
256051,669.0
256052,575.0
256053,346.0
256054,276.0
256055,190.0
256056,1353.0
256057,1164.0
256058,701.0
256059,560.0
256060,226.0
256061,1598.0
256062,1375.0
256063,828.0
256064,660.0
256065,98.0
256066,690.0
256067,594.0
256068,358.0
256069,285.0
256070,197.0
256071,1396.0
256072,1200.0
256073,724.0
256074,577.0
256075,232.0
256076,1650.0
256077,1418.0
256078,855.0
256079,682.0
256080,68.0
256081,481.0
256082,414.0
256083,250.0
256084,199.0
256085,138.0
256086,974.0
256087,837.0
256088,504.0
256089,402.0
256090,162.0
256091,1150.0
256092,988.0
256093,596.0
256094,476.0
256095,3.0
256096,22.0
256097,20.0
256098,12.0
256099,9.0
256100,6.0
256101,46.0
256102,38.0
256103,24.0
256104,18.0
256105,8.0
256106,54.0
256107,46.0
256108,28.0
256109,22.0
256110,159.0
256111,1124.0
256112,967.0
256113,583.0
256114,465.0
256115,321.0
256116,2275.0
256117,1956.0
256118,1180.0
256119,940.0
256120,379.0
256121,2688.0
256122,2311.0
256123,1393.0
256124,1111.0
256125,128.0
256126,911.0
256127,783.0
256128,472.0
256129,376.0
256130,260.0
256131,1843.0
256132,1585.0
256133,955.0
256134,762.0
256135,307.0
256136,2178.0
256137,1872.0
256138,1128.0
256139,900.0
256140,95.0
256141,674.0
256142,572.0
256143,342.0
256144,273.0
256145,192.0
256146,1364.0
256147,1159.0
256148,692.0
256149,552.0
256150,228.0
256151,1610.0
256152,1369.0
256153,818.0
256154,652.0
256155,98.0
256156,696.0
256157,591.0
256158,353.0
256159,282.0
256160,198.0
256161,1406.0
256162,1196.0
256163,714.0
256164,570.0
256165,234.0
256166,1662.0
256167,1412.0
256168,844.0
256169,673.0
256170,68.0
256171,484.0
256172,412.0
256173,246.0
256174,196.0
256175,138.0
256176,980.0
256177,834.0
256178,498.0
256179,397.0
256180,164.0
256181,1158.0
256182,985.0
256183,588.0
256184,469.0
256185,3.0
256186,22.0
256187,19.0
256188,12.0
256189,9.0
256190,6.0
256191,46.0
256192,38.0
256193,23.0
256194,18.0
256195,8.0
256196,54.0
256197,46.0
256198,28.0
256199,22.0
256200,160.0
256201,1133.0
256202,964.0
256203,575.0
256204,459.0
256205,323.0
256206,2292.0
256207,1948.0
256208,1164.0
256209,928.0
256210,382.0
256211,2708.0
256212,2302.0
256213,1374.0
256214,1096.0
256215,130.0
256216,918.0
256217,780.0
256218,466.0
256219,372.0
256220,262.0
256221,1856.0
256222,1578.0
256223,942.0
256224,752.0
256225,310.0
256226,2194.0
256227,1864.0
256228,1113.0
256229,888.0
256230,94.0
256231,662.0
256232,574.0
256233,345.0
256234,278.0
256235,188.0
256236,1340.0
256237,1162.0
256238,698.0
256239,562.0
256240,223.0
256241,1582.0
256242,1372.0
256243,824.0
256244,664.0
256245,96.0
256246,683.0
256247,592.0
256248,356.0
256249,287.0
256250,195.0
256251,1382.0
256252,1198.0
256253,720.0
256254,580.0
256255,230.0
256256,1633.0
256257,1416.0
256258,851.0
256259,686.0
256260,67.0
256261,476.0
256262,413.0
256263,248.0
256264,200.0
256265,136.0
256266,964.0
256267,836.0
256268,502.0
256269,404.0
256270,160.0
256271,1138.0
256272,987.0
256273,594.0
256274,478.0
256275,3.0
256276,22.0
256277,20.0
256278,12.0
256279,10.0
256280,6.0
256281,44.0
256282,39.0
256283,24.0
256284,18.0
256285,8.0
256286,53.0
256287,46.0
256288,28.0
256289,22.0
256290,157.0
256291,1113.0
256292,966.0
256293,580.0
256294,468.0
256295,318.0
256296,2252.0
256297,1954.0
256298,1174.0
256299,946.0
256300,376.0
256301,2660.0
256302,2308.0
256303,1387.0
256304,1118.0
256305,127.0
256306,902.0
256307,782.0
256308,470.0
256309,378.0
256310,258.0
256311,1824.0
256312,1582.0
256313,950.0
256314,766.0
256315,304.0
256316,2155.0
256317,1870.0
256318,1124.0
256319,906.0
256320,96.0
256321,664.0
256322,570.0
256323,348.0
256324,275.0
256325,193.0
256326,1345.0
256327,1153.0
256328,706.0
256329,556.0
256330,228.0
256331,1590.0
256332,1362.0
256333,834.0
256334,658.0
256335,98.0
256336,686.0
256337,588.0
256338,360.0
256339,284.0
256340,199.0
256341,1388.0
256342,1190.0
256343,728.0
256344,574.0
256345,235.0
256346,1640.0
256347,1406.0
256348,860.0
256349,678.0
256350,69.0
256351,478.0
256352,410.0
256353,251.0
256354,198.0
256355,139.0
256356,968.0
256357,830.0
256358,508.0
256359,400.0
256360,164.0
256361,1144.0
256362,980.0
256363,600.0
256364,474.0
256365,3.0
256366,22.0
256367,19.0
256368,12.0
256369,9.0
256370,6.0
256371,45.0
256372,38.0
256373,24.0
256374,18.0
256375,8.0
256376,53.0
256377,46.0
256378,28.0
256379,22.0
256380,160.0
256381,1118.0
256382,958.0
256383,586.0
256384,463.0
256385,324.0
256386,2262.0
256387,1938.0
256388,1186.0
256389,936.0
256390,383.0
256391,2672.0
256392,2291.0
256393,1402.0
256394,1106.0
256395,130.0
256396,906.0
256397,776.0
256398,475.0
256399,374.0
256400,262.0
256401,1832.0
256402,1570.0
256403,961.0
256404,758.0
256405,310.0
256406,2164.0
256407,1856.0
256408,1135.0
256409,896.0
256410,101.0
256411,706.0
256412,610.0
256413,362.0
256414,290.0
256415,204.0
256416,1430.0
256417,1236.0
256418,732.0
256419,588.0
256420,241.0
256421,1688.0
256422,1460.0
256423,866.0
256424,695.0
256425,104.0
256426,729.0
256427,630.0
256428,374.0
256429,300.0
256430,210.0
256431,1474.0
256432,1274.0
256433,756.0
256434,608.0
256435,248.0
256436,1742.0
256437,1506.0
256438,894.0
256439,718.0
256440,72.0
256441,508.0
256442,440.0
256443,260.0
256444,209.0
256445,146.0
256446,1028.0
256447,888.0
256448,527.0
256449,423.0
256450,174.0
256451,1215.0
256452,1050.0
256453,623.0
256454,500.0
256455,3.0
256456,24.0
256457,20.0
256458,12.0
256459,10.0
256460,7.0
256461,48.0
256462,41.0
256463,24.0
256464,20.0
256465,8.0
256466,56.0
256467,48.0
256468,28.0
256469,24.0
256470,170.0
256471,1188.0
256472,1026.0
256473,608.0
256474,489.0
256475,342.0
256476,2403.0
256477,2077.0
256478,1232.0
256479,990.0
256480,405.0
256481,2840.0
256482,2454.0
256483,1455.0
256484,1169.0
256485,138.0
256486,962.0
256487,832.0
256488,493.0
256489,396.0
256490,278.0
256491,1946.0
256492,1682.0
256493,998.0
256494,802.0
256495,328.0
256496,2300.0
256497,1988.0
256498,1179.0
256499,947.0
256500,106.0
256501,742.0
256502,650.0
256503,383.0
256504,310.0
256505,216.0
256506,1502.0
256507,1316.0
256508,774.0
256509,628.0
256510,255.0
256511,1774.0
256512,1554.0
256513,914.0
256514,742.0
256515,110.0
256516,766.0
256517,671.0
256518,394.0
256519,320.0
256520,223.0
256521,1550.0
256522,1357.0
256523,798.0
256524,648.0
256525,264.0
256526,1831.0
256527,1603.0
256528,944.0
256529,766.0
256530,76.0
256531,534.0
256532,468.0
256533,275.0
256534,223.0
256535,156.0
256536,1080.0
256537,946.0
256538,556.0
256539,452.0
256540,184.0
256541,1276.0
256542,1118.0
256543,658.0
256544,534.0
256545,4.0
256546,25.0
256547,22.0
256548,13.0
256549,10.0
256550,7.0
256551,50.0
256552,44.0
256553,26.0
256554,20.0
256555,8.0
256556,60.0
256557,52.0
256558,30.0
256559,24.0
256560,180.0
256561,1248.0
256562,1093.0
256563,644.0
256564,522.0
256565,363.0
256566,2526.0
256567,2212.0
256568,1302.0
256569,1056.0
256570,429.0
256571,2984.0
256572,2612.0
256573,1538.0
256574,1248.0
256575,146.0
256576,1011.0
256577,885.0
256578,522.0
256579,423.0
256580,294.0
256581,2046.0
256582,1791.0
256583,1054.0
256584,856.0
256585,348.0
256586,2416.0
256587,2116.0
256588,1246.0
256589,1011.0
256590,118.0
256591,822.0
256592,721.0
256593,424.0
256594,342.0
256595,237.0
256596,1665.0
256597,1458.0
256598,858.0
256599,692.0
256600,280.0
256601,1966.0
256602,1722.0
256603,1014.0
256604,817.0
256605,121.0
256606,849.0
256607,744.0
256608,438.0
256609,352.0
256610,245.0
256611,1718.0
256612,1504.0
256613,885.0
256614,714.0
256615,290.0
256616,2030.0
256617,1777.0
256618,1046.0
256619,843.0
256620,84.0
256621,592.0
256622,518.0
256623,305.0
256624,246.0
256625,171.0
256626,1198.0
256627,1048.0
256628,617.0
256629,497.0
256630,202.0
256631,1415.0
256632,1239.0
256633,729.0
256634,588.0
256635,4.0
256636,28.0
256637,24.0
256638,14.0
256639,12.0
256640,8.0
256641,56.0
256642,48.0
256643,28.0
256644,23.0
256645,9.0
256646,66.0
256647,58.0
256648,34.0
256649,28.0
256650,198.0
256651,1384.0
256652,1212.0
256653,714.0
256654,574.0
256655,399.0
256656,2799.0
256657,2452.0
256658,1443.0
256659,1163.0
256660,472.0
256661,3308.0
256662,2896.0
256663,1705.0
256664,1374.0
256665,160.0
256666,1121.0
256667,981.0
256668,578.0
256669,466.0
256670,324.0
256671,2268.0
256672,1986.0
256673,1168.0
256674,942.0
256675,382.0
256676,2679.0
256677,2346.0
256678,1381.0
256679,1112.0
256680,96.0
256681,668.0
256682,580.0
256683,338.0
256684,276.0
256685,194.0
256686,1350.0
256687,1175.0
256688,683.0
256689,558.0
256690,229.0
256691,1596.0
256692,1388.0
256693,807.0
256694,660.0
256695,99.0
256696,688.0
256697,599.0
256698,348.0
256699,285.0
256700,200.0
256701,1394.0
256702,1212.0
256703,704.0
256704,576.0
256705,236.0
256706,1646.0
256707,1432.0
256708,832.0
256709,681.0
256710,68.0
256711,480.0
256712,418.0
256713,243.0
256714,198.0
256715,139.0
256716,971.0
256717,846.0
256718,492.0
256719,402.0
256720,164.0
256721,1148.0
256722,999.0
256723,580.0
256724,474.0
256725,3.0
256726,22.0
256727,20.0
256728,11.0
256729,9.0
256730,6.0
256731,45.0
256732,39.0
256733,23.0
256734,18.0
256735,8.0
256736,53.0
256737,46.0
256738,27.0
256739,22.0
256740,160.0
256741,1122.0
256742,977.0
256743,568.0
256744,464.0
256745,325.0
256746,2270.0
256747,1976.0
256748,1149.0
256749,939.0
256750,384.0
256751,2682.0
256752,2334.0
256753,1357.0
256754,1110.0
256755,130.0
256756,909.0
256757,791.0
256758,460.0
256759,376.0
256760,264.0
256761,1839.0
256762,1600.0
256763,930.0
256764,760.0
256765,312.0
256766,2172.0
256767,1891.0
256768,1100.0
256769,899.0
256770,96.0
256771,668.0
256772,570.0
256773,346.0
256774,278.0
256775,194.0
256776,1353.0
256777,1153.0
256778,700.0
256779,560.0
256780,228.0
256781,1598.0
256782,1362.0
256783,828.0
256784,662.0
256785,99.0
256786,690.0
256787,588.0
256788,357.0
256789,286.0
256790,200.0
256791,1396.0
256792,1190.0
256793,722.0
256794,578.0
256795,236.0
256796,1649.0
256797,1405.0
256798,854.0
256799,684.0
256800,68.0
256801,481.0
256802,410.0
256803,249.0
256804,199.0
256805,140.0
256806,973.0
256807,829.0
256808,504.0
256809,403.0
256810,164.0
256811,1150.0
256812,980.0
256813,595.0
256814,476.0
256815,3.0
256816,22.0
256817,19.0
256818,12.0
256819,9.0
256820,6.0
256821,45.0
256822,38.0
256823,24.0
256824,18.0
256825,8.0
256826,53.0
256827,46.0
256828,28.0
256829,22.0
256830,161.0
256831,1124.0
256832,958.0
256833,582.0
256834,466.0
256835,326.0
256836,2274.0
256837,1938.0
256838,1178.0
256839,942.0
256840,384.0
256841,2688.0
256842,2290.0
256843,1391.0
256844,1114.0
256845,130.0
256846,910.0
256847,776.0
256848,471.0
256849,378.0
256850,264.0
256851,1842.0
256852,1570.0
256853,954.0
256854,764.0
256855,311.0
256856,2177.0
256857,1854.0
256858,1126.0
256859,902.0
256860,95.0
256861,674.0
256862,568.0
256863,342.0
256864,278.0
256865,193.0
256866,1365.0
256867,1149.0
256868,691.0
256869,564.0
256870,228.0
256871,1613.0
256872,1358.0
256873,816.0
256874,666.0
256875,98.0
256876,696.0
256877,586.0
256878,352.0
256879,288.0
256880,199.0
256881,1408.0
256882,1186.0
256883,713.0
256884,582.0
256885,236.0
256886,1664.0
256887,1401.0
256888,842.0
256889,686.0
256890,69.0
256891,486.0
256892,408.0
256893,246.0
256894,200.0
256895,139.0
256896,982.0
256897,827.0
256898,497.0
256899,406.0
256900,164.0
256901,1160.0
256902,976.0
256903,588.0
256904,479.0
256905,3.0
256906,22.0
256907,19.0
256908,12.0
256909,9.0
256910,6.0
256911,46.0
256912,38.0
256913,24.0
256914,18.0
256915,8.0
256916,54.0
256917,46.0
256918,28.0
256919,22.0
256920,160.0
256921,1134.0
256922,955.0
256923,574.0
256924,468.0
256925,325.0
256926,2295.0
256927,1932.0
256928,1162.0
256929,947.0
256930,384.0
256931,2712.0
256932,2283.0
256933,1373.0
256934,1119.0
256935,130.0
256936,919.0
256937,774.0
256938,465.0
256939,380.0
256940,263.0
256941,1859.0
256942,1565.0
256943,941.0
256944,767.0
256945,310.0
256946,2196.0
256947,1849.0
256948,1112.0
256949,906.0
256950,96.0
256951,668.0
256952,576.0
256953,340.0
256954,280.0
256955,194.0
256956,1353.0
256957,1164.0
256958,688.0
256959,566.0
256960,230.0
256961,1598.0
256962,1375.0
256963,814.0
256964,669.0
256965,99.0
256966,690.0
256967,594.0
256968,351.0
256969,289.0
256970,200.0
256971,1396.0
256972,1200.0
256973,710.0
256974,584.0
256975,237.0
256976,1650.0
256977,1419.0
256978,840.0
256979,690.0
256980,69.0
256981,481.0
256982,414.0
256983,245.0
256984,201.0
256985,140.0
256986,973.0
256987,837.0
256988,496.0
256989,407.0
256990,165.0
256991,1150.0
256992,989.0
256993,586.0
256994,482.0
256995,3.0
256996,22.0
256997,20.0
256998,12.0
256999,10.0
257000,6.0
257001,45.0
257002,39.0
257003,23.0
257004,18.0
257005,8.0
257006,53.0
257007,46.0
257008,28.0
257009,22.0
257010,162.0
257011,1124.0
257012,967.0
257013,572.0
257014,471.0
257015,327.0
257016,2275.0
257017,1956.0
257018,1158.0
257019,952.0
257020,386.0
257021,2688.0
257022,2312.0
257023,1368.0
257024,1125.0
257025,130.0
257026,911.0
257027,784.0
257028,464.0
257029,381.0
257030,265.0
257031,1842.0
257032,1585.0
257033,938.0
257034,772.0
257035,313.0
257036,2178.0
257037,1872.0
257038,1108.0
257039,911.0
257040,102.0
257041,705.0
257042,611.0
257043,363.0
257044,298.0
257045,206.0
257046,1426.0
257047,1236.0
257048,734.0
257049,604.0
257050,243.0
257051,1684.0
257052,1460.0
257053,866.0
257054,714.0
257055,105.0
257056,727.0
257057,630.0
257058,374.0
257059,308.0
257060,212.0
257061,1471.0
257062,1276.0
257063,756.0
257064,623.0
257065,250.0
257066,1738.0
257067,1507.0
257068,894.0
257069,736.0
257070,73.0
257071,507.0
257072,440.0
257073,261.0
257074,214.0
257075,148.0
257076,1026.0
257077,890.0
257078,528.0
257079,434.0
257080,174.0
257081,1212.0
257082,1051.0
257083,624.0
257084,514.0
257085,3.0
257086,24.0
257087,20.0
257088,12.0
257089,10.0
257090,7.0
257091,48.0
257092,41.0
257093,24.0
257094,20.0
257095,8.0
257096,56.0
257097,49.0
257098,29.0
257099,24.0
257100,171.0
257101,1184.0
257102,1028.0
257103,610.0
257104,502.0
257105,346.0
257106,2396.0
257107,2078.0
257108,1234.0
257109,1015.0
257110,408.0
257111,2832.0
257112,2456.0
257113,1457.0
257114,1200.0
257115,138.0
257116,960.0
257117,832.0
257118,494.0
257119,406.0
257120,280.0
257121,1941.0
257122,1684.0
257123,999.0
257124,822.0
257125,331.0
257126,2294.0
257127,1989.0
257128,1180.0
257129,972.0
257130,110.0
257131,744.0
257132,644.0
257133,380.0
257134,314.0
257135,222.0
257136,1506.0
257137,1302.0
257138,770.0
257139,637.0
257140,262.0
257141,1779.0
257142,1538.0
257143,910.0
257144,752.0
257145,114.0
257146,768.0
257147,664.0
257148,392.0
257149,324.0
257150,229.0
257151,1554.0
257152,1344.0
257153,794.0
257154,657.0
257155,270.0
257156,1835.0
257157,1588.0
257158,938.0
257159,776.0
257160,78.0
257161,535.0
257162,462.0
257163,274.0
257164,226.0
257165,160.0
257166,1082.0
257167,937.0
257168,554.0
257169,458.0
257170,188.0
257171,1280.0
257172,1106.0
257173,654.0
257174,542.0
257175,4.0
257176,24.0
257177,22.0
257178,12.0
257179,10.0
257180,8.0
257181,50.0
257182,44.0
257183,26.0
257184,22.0
257185,8.0
257186,59.0
257187,51.0
257188,30.0
257189,25.0
257190,184.0
257191,1252.0
257192,1082.0
257193,640.0
257194,529.0
257195,373.0
257196,2532.0
257197,2189.0
257198,1294.0
257199,1070.0
257200,441.0
257201,2991.0
257202,2586.0
257203,1529.0
257204,1265.0
257205,150.0
257206,1014.0
257207,876.0
257208,518.0
257209,428.0
257210,302.0
257211,2050.0
257212,1773.0
257213,1048.0
257214,868.0
257215,357.0
257216,2422.0
257217,2095.0
257218,1238.0
257219,1025.0
257220,121.0
257221,818.0
257222,713.0
257223,428.0
257224,348.0
257225,244.0
257226,1655.0
257227,1442.0
257228,866.0
257229,706.0
257230,289.0
257231,1956.0
257232,1704.0
257233,1022.0
257234,834.0
257235,124.0
257236,844.0
257237,736.0
257238,442.0
257239,360.0
257240,252.0
257241,1708.0
257242,1488.0
257243,892.0
257244,728.0
257245,298.0
257246,2018.0
257247,1758.0
257248,1055.0
257249,860.0
257250,87.0
257251,588.0
257252,513.0
257253,308.0
257254,251.0
257255,176.0
257256,1190.0
257257,1038.0
257258,622.0
257259,508.0
257260,208.0
257261,1406.0
257262,1226.0
257263,735.0
257264,600.0
257265,4.0
257266,28.0
257267,24.0
257268,14.0
257269,12.0
257270,8.0
257271,56.0
257272,48.0
257273,29.0
257274,24.0
257275,10.0
257276,66.0
257277,57.0
257278,34.0
257279,28.0
257280,204.0
257281,1376.0
257282,1198.0
257283,719.0
257284,586.0
257285,411.0
257286,2783.0
257287,2425.0
257288,1454.0
257289,1186.0
257290,486.0
257291,3288.0
257292,2865.0
257293,1719.0
257294,1402.0
257295,164.0
257296,1114.0
257297,970.0
257298,582.0
257299,475.0
257300,333.0
257301,2254.0
257302,1964.0
257303,1178.0
257304,961.0
257305,393.0
257306,2663.0
257307,2320.0
257308,1392.0
257309,1135.0
257310,96.0
257311,662.0
257312,572.0
257313,341.0
257314,284.0
257315,196.0
257316,1338.0
257317,1158.0
257318,690.0
257319,576.0
257320,231.0
257321,1582.0
257322,1369.0
257323,815.0
257324,681.0
257325,100.0
257326,683.0
257327,591.0
257328,352.0
257329,294.0
257330,202.0
257331,1382.0
257332,1196.0
257333,712.0
257334,594.0
257335,238.0
257336,1632.0
257337,1412.0
257338,841.0
257339,702.0
257340,70.0
257341,476.0
257342,412.0
257343,245.0
257344,204.0
257345,141.0
257346,963.0
257347,834.0
257348,496.0
257349,414.0
257350,166.0
257351,1138.0
257352,984.0
257353,586.0
257354,490.0
257355,3.0
257356,22.0
257357,19.0
257358,12.0
257359,10.0
257360,6.0
257361,44.0
257362,38.0
257363,23.0
257364,20.0
257365,8.0
257366,53.0
257367,46.0
257368,28.0
257369,23.0
257370,162.0
257371,1113.0
257372,963.0
257373,573.0
257374,479.0
257375,329.0
257376,2252.0
257377,1948.0
257378,1160.0
257379,968.0
257380,389.0
257381,2660.0
257382,2302.0
257383,1370.0
257384,1144.0
257385,132.0
257386,902.0
257387,780.0
257388,464.0
257389,388.0
257390,266.0
257391,1824.0
257392,1578.0
257393,939.0
257394,784.0
257395,315.0
257396,2154.0
257397,1864.0
257398,1109.0
257399,926.0
257400,97.0
257401,661.0
257402,575.0
257403,342.0
257404,282.0
257405,196.0
257406,1338.0
257407,1164.0
257408,692.0
257409,569.0
257410,232.0
257411,1580.0
257412,1374.0
257413,818.0
257414,672.0
257415,100.0
257416,682.0
257417,594.0
257418,353.0
257419,290.0
257420,202.0
257421,1380.0
257422,1200.0
257423,714.0
257424,588.0
257425,240.0
